name,country,gross,runtime,rating,released,year,month,y2,T_year,adj_gross,school
The Hottie & the Nottie,USA,27696,91,PG-13,2/21/2008,2008,2,2008,TRUE,30873.85625,Session
Drillbit Taylor,USA,32853640,110,PG-13,3/21/2008,2008,3,2008,TRUE,36623287.07,Session
Chaos Theory,USA,237958,87,PG-13,10/16/2008,2008,10,2008,TRUE,265261.4488,Session
Fireproof,USA,33456317,100,PG,9/26/2008,2008,9,2008,TRUE,37295115.6,Session
Repo! The Genetic Opera,USA,140244,98,R,11/20/2008,2008,11,2008,TRUE,156335.6837,Session
Cadillac Records,USA,8195551,109,R,12/5/2008,2008,12,2008,TRUE,9135913.614,Break
Ghost Town,USA,13214030,102,PG-13,9/19/2008,2008,9,2008,TRUE,14730216.01,Session
Baby Mama,USA,60269340,100,PG-13,4/25/2008,2008,4,2008,TRUE,67184681.52,Session
Dream Boy,USA,6319,90,R,12/11/2008,2008,12,2008,TRUE,7044.045986,Break
Leatherheads,USA,31199215,114,PG-13,4/4/2008,2008,4,2008,TRUE,34779032.31,Session
Over Her Dead Body,USA,7563670,95,PG-13,2/1/2008,2008,2,2008,TRUE,8431530.196,Session
Bangkok Dangerous,USA,15279680,99,R,9/5/2008,2008,9,2008,TRUE,17032879.98,Session
The Eye,USA,31418697,98,PG-13,2/1/2008,2008,2,2008,TRUE,35023697.82,Session
Choke,USA,2926565,92,R,9/26/2008,2008,9,2008,TRUE,3262360.887,Session
Star Wars: The Clone Wars,USA,35161554,98,PG,8/15/2008,2008,8,2008,TRUE,39196012.55,Break
Stop-Loss,USA,10911750,112,R,3/28/2008,2008,3,2008,TRUE,12163770.98,Session
Meet Dave,USA,11802056,90,PG,7/11/2008,2008,7,2008,TRUE,13156231.24,Break
Bottle Shock,USA,4040588,110,PG-13,9/5/2008,2008,9,2008,TRUE,4504207.578,Session
Traitor,USA,23530831,114,PG-13,8/27/2008,2008,8,2008,TRUE,26230773.17,Break
Swing Vote,USA,16284360,120,PG-13,8/1/2008,2008,8,2008,TRUE,18152837.58,Break
What Just Happened,USA,1090947,104,R,10/31/2008,2008,10,2008,TRUE,1216122.937,Session
Igor,USA,19528602,87,PG,9/19/2008,2008,9,2008,TRUE,21769325.93,Session
Strange Wilderness,USA,6563357,100,R,2/1/2008,2008,2,2008,TRUE,7316440.66,Session
Pretty Ugly People,USA,6537,99,R,4/12/2008,2008,4,2008,TRUE,7287.059442,Session
Meet the Browns,USA,41939392,100,PG-13,3/21/2008,2008,3,2008,TRUE,46751543.9,Session
College Road Trip,USA,45588608,83,G,3/7/2008,2008,3,2008,TRUE,50819473.21,Session
Beverly Hills Chihuahua,USA,94514402,91,PG,10/3/2008,2008,10,2008,TRUE,105359043.2,Session
Forever Strong,USA,630649,100,PG-13,9/26/2008,2008,9,2008,TRUE,703010.0581,Session
The Haunting of Molly Hartley,USA,13350177,82,PG-13,10/31/2008,2008,10,2008,TRUE,14881984.6,Session
First Sunday,USA,37931869,100,PG-13,1/11/2008,2008,1,2008,TRUE,42284195.22,Session
Mad Money,USA,20668843,104,PG-13,1/18/2008,2008,1,2008,TRUE,23040398.89,Session
"Welcome Home, Roscoe Jenkins",USA,42436517,100,PG-13,2/8/2008,2008,2,2008,TRUE,47305709.33,Session
Miracle at St. Anna,USA,7916887,160,R,9/26/2008,2008,9,2008,TRUE,8825275.534,Session
Redbelt,USA,2344847,99,R,5/9/2008,2008,5,2008,TRUE,2613896.202,Break
Kit Kittredge: An American Girl,USA,17655201,101,G,7/2/2008,2008,7,2008,TRUE,19680969.73,Break
Elegy,USA,3581642,112,R,8/29/2008,2008,8,2008,TRUE,3992601.829,Break
College,USA,4693919,100,R,8/29/2008,2008,8,2008,TRUE,5232502.183,Break
The Family That Preys,USA,37019849,100,PG-13,9/12/2008,2008,9,2008,TRUE,41267529.48,Session
Hamlet 2,USA,4881867,92,R,8/27/2008,2008,8,2008,TRUE,5442015.453,Break
"War, Inc.",USA,580862,107,R,6/13/2008,2008,6,2008,TRUE,647510.4668,Break
Watchmen,USA,107509799,162,R,3/6/2009,2009,3,2009,TRUE,120273446.2,Session
Inglourious Basterds,USA,120540719,153,R,8/21/2009,2009,8,2009,TRUE,134851407.2,Break
Star Trek,USA,257730019,127,PG-13,5/8/2009,2009,5,2009,TRUE,288327927.9,Break
The Hangover,USA,277322503,100,R,6/5/2009,2009,6,2009,TRUE,310246446.9,Break
Fantastic Mr. Fox,USA,21002919,87,PG,11/25/2009,2009,11,2009,TRUE,23496401.93,Session
Zombieland,USA,75590286,88,R,10/2/2009,2009,10,2009,TRUE,84564423.72,Session
Up in the Air,USA,83823381,109,R,12/23/2009,2009,12,2009,TRUE,93774958.18,Break
The Blind Side,USA,255959475,100,PG-13,11/20/2009,2009,11,2009,TRUE,286347183.5,Session
Friday the 13th,USA,65002019,97,R,2/13/2009,2009,2,2009,TRUE,72719109.4,Session
Sherlock Holmes,USA,209028679,128,PG-13,12/25/2009,2009,12,2009,TRUE,233844726.8,Break
2012,USA,166112167,158,PG-13,11/13/2009,2009,11,2009,TRUE,185833133.1,Session
Coraline,USA,75286229,100,PG,2/6/2009,2009,2,2009,TRUE,84224268.84,Session
X-Men Origins: Wolverine,USA,179883157,107,PG-13,5/1/2009,2009,5,2009,TRUE,201239025.7,Break
Up,USA,293004164,96,PG,5/29/2009,2009,5,2009,TRUE,327789846.9,Break
500 Days of Summer,USA,32391374,95,PG-13,8/7/2009,2009,8,2009,TRUE,36236903.19,Break
Terminator Salvation,USA,125322469,115,PG-13,5/21/2009,2009,5,2009,TRUE,140200850.3,Break
Transformers: Revenge of the Fallen,USA,402111870,150,PG-13,6/24/2009,2009,6,2009,TRUE,449850904.9,Break
Dragonball: Evolution,USA,9353573,85,PG,4/10/2009,2009,4,2009,TRUE,10464036.48,Session
Orphan,USA,41596251,123,R,7/24/2009,2009,7,2009,TRUE,46534590.37,Break
Angels & Demons,USA,133375846,138,PG-13,5/15/2009,2009,5,2009,TRUE,149210330.5,Break
Jennifer's Body,USA,16204793,102,R,9/18/2009,2009,9,2009,TRUE,18128638.67,Session
The Proposal,USA,163958031,108,PG-13,6/19/2009,2009,6,2009,TRUE,183423256.3,Break
The Road,USA,56692,111,R,12/18/2009,2009,12,2009,TRUE,63422.51847,Break
Law Abiding Citizen,USA,73343413,109,R,10/16/2009,2009,10,2009,TRUE,82050800.21,Session
Race to Witch Mountain,USA,67172594,98,PG,3/13/2009,2009,3,2009,TRUE,75147376.76,Session
My Sister's Keeper,USA,49200230,109,PG-13,6/26/2009,2009,6,2009,TRUE,55041319.69,Break
G.I. Joe: The Rise of Cobra,USA,152267519,118,PG-13,8/7/2009,2009,8,2009,TRUE,170344837.6,Break
The Last House on the Left,USA,32721635,110,R,3/13/2009,2009,3,2009,TRUE,36606373.03,Session
Fast & Furious,USA,155064265,107,PG-13,4/3/2009,2009,4,2009,TRUE,173473615.5,Session
Public Enemies,USA,97104620,140,R,7/1/2009,2009,7,2009,TRUE,108632956.2,Break
17 Again,USA,64167069,102,PG-13,4/17/2009,2009,4,2009,TRUE,71785033.49,Session
Surrogates,USA,38577772,89,PG-13,9/25/2009,2009,9,2009,TRUE,43157755.19,Session
The Twilight Saga: New Moon,USA,296623634,130,PG-13,11/20/2009,2009,11,2009,TRUE,331839023.2,Session
My Bloody Valentine,USA,51545952,101,R,1/16/2009,2009,1,2009,TRUE,57665527.63,Session
The Princess and the Frog,USA,104400899,97,G,12/11/2009,2009,12,2009,TRUE,116795455.2,Break
"I Love You, Man",USA,71440011,105,R,3/20/2009,2009,3,2009,TRUE,79921424.84,Session
Cirque du Freak: The Vampire's Assistant,USA,13838130,100,PG-13,10/23/2009,2009,10,2009,TRUE,15481003.59,Session
The Uninvited,USA,28573173,87,PG-13,1/30/2009,2009,1,2009,TRUE,31965402.39,Session
Brothers,USA,28501651,105,R,12/4/2009,2009,12,2009,TRUE,31885389.24,Break
Halloween II,USA,33392973,105,R,8/28/2009,2009,8,2009,TRUE,37357412.8,Break
The Ugly Truth,USA,88915214,96,R,7/24/2009,2009,7,2009,TRUE,99471297.57,Break
Year One,USA,43337279,97,PG-13,6/19/2009,2009,6,2009,TRUE,48482314.57,Break
Fired Up!,USA,17231291,90,PG-13,2/20/2009,2009,2,2009,TRUE,19277003.31,Session
Julie & Julia,USA,94125426,118,PG-13,8/7/2009,2009,8,2009,TRUE,105300070,Break
9,USA,31743332,79,PG-13,9/9/2009,2009,9,2009,TRUE,35511925.14,Session
The Final Destination,USA,66477700,82,R,8/28/2009,2009,8,2009,TRUE,74369984.4,Break
Notorious,USA,36842118,122,R,1/16/2009,2009,1,2009,TRUE,41216042.99,Session
Push,USA,31806100,111,PG-13,2/6/2009,2009,2,2009,TRUE,35582145,Session
Funny People,USA,51855045,146,R,7/31/2009,2009,7,2009,TRUE,58011316.39,Break
Precious,USA,47395661,110,R,11/20/2009,2009,11,2009,TRUE,53022510.85,Session
Gamer,USA,20488579,95,R,9/4/2009,2009,9,2009,TRUE,22920999.08,Session
Bride Wars,USA,58715510,89,PG,1/9/2009,2009,1,2009,TRUE,65686261.15,Session
Couples Retreat,USA,109205660,113,PG-13,10/9/2009,2009,10,2009,TRUE,122170641.1,Session
Drag Me to Hell,USA,42100625,99,PG-13,5/29/2009,2009,5,2009,TRUE,47098844.04,Break
Underworld: Rise of the Lycans,USA,45802315,92,R,1/23/2009,2009,1,2009,TRUE,51240001.57,Session
Monsters vs. Aliens,USA,198351526,94,PG,3/27/2009,2009,3,2009,TRUE,221899973.9,Session
Paul Blart: Mall Cop,USA,20819129,91,PG,1/16/2009,2009,1,2009,TRUE,23290792.24,Session
The Taking of Pelham 123,USA,65452312,106,R,6/12/2009,2009,6,2009,TRUE,73222861.54,Break
The Time Traveler's Wife,USA,63414846,107,PG-13,8/14/2009,2009,8,2009,TRUE,70943505.99,Break
Knowing,USA,79957634,121,PG-13,3/20/2009,2009,3,2009,TRUE,89450266.68,Session
A Serious Man,USA,9190525,106,R,11/6/2009,2009,11,2009,TRUE,10281631.3,Session
Cloudy with a Chance of Meatballs,USA,124870275,90,PG,9/18/2009,2009,9,2009,TRUE,139694971.5,Session
The Men Who Stare at Goats,USA,32416109,94,R,11/6/2009,2009,11,2009,TRUE,36264574.75,Session
Miss March,USA,4542775,90,R,3/13/2009,2009,3,2009,TRUE,5082096.792,Session
Adventureland,USA,16025394,100,R,4/3/2009,2009,4,2009,TRUE,17927941.28,Session
The Box,USA,15045676,115,PG-13,11/6/2009,2009,11,2009,TRUE,16831910.39,Session
The Collector,USA,7706394,90,R,7/31/2009,2009,7,2009,TRUE,8621303.107,Break
Invictus,USA,37491364,134,PG-13,12/11/2009,2009,12,2009,TRUE,41942367.98,Break
The Stepfather,USA,29062561,101,PG-13,10/16/2009,2009,10,2009,TRUE,32512890.91,Session
Night at the Museum: Battle of the Smithsonian,USA,177243721,105,PG,5/22/2009,2009,5,2009,TRUE,198286233.8,Break
Land of the Lost,USA,49438370,102,PG-13,6/5/2009,2009,6,2009,TRUE,55307731.85,Break
It's Complicated,USA,112735375,100,R,12/25/2009,2009,12,2009,TRUE,126119406.7,Break
Crank: High Voltage,USA,13630226,96,R,4/17/2009,2009,4,2009,TRUE,15248417.06,Session
The Unborn,USA,42670410,88,PG-13,1/9/2009,2009,1,2009,TRUE,47736274.36,Session
Hannah Montana: The Movie,USA,79566871,102,G,4/10/2009,2009,4,2009,TRUE,89013112,Session
Obsessed,USA,68261644,108,PG-13,4/24/2009,2009,4,2009,TRUE,76365719.63,Session
State of Play,USA,37017955,127,PG-13,4/17/2009,2009,4,2009,TRUE,41412755.5,Session
Spread,USA,249590,97,R,9/25/2009,2009,9,2009,TRUE,279221.5195,Session
Brüno,USA,60054530,81,R,7/10/2009,2009,7,2009,TRUE,67184250.65,Break
The Fourth Kind,USA,25464480,98,PG-13,11/6/2009,2009,11,2009,TRUE,28487642.93,Session
The Haunting in Connecticut,USA,55389516,92,PG-13,3/27/2009,2009,3,2009,TRUE,61965402.55,Session
Madea Goes to Jail,USA,90485233,103,PG-13,2/20/2009,2009,2,2009,TRUE,101227710.4,Session
Whatever Works,USA,5306447,93,PG-13,7/3/2009,2009,7,2009,TRUE,5936432.527,Break
Whiteout,USA,10275638,101,R,9/11/2009,2009,9,2009,TRUE,11495569.76,Session
Ghosts of Girlfriends Past,USA,55250026,100,PG-13,5/1/2009,2009,5,2009,TRUE,61809352.19,Break
The Invention of Lying,USA,18439082,100,PG-13,10/2/2009,2009,10,2009,TRUE,20628184.2,Session
Extract,USA,10814185,92,R,9/4/2009,2009,9,2009,TRUE,12098053.48,Session
Ice Age: Dawn of the Dinosaurs,USA,196573705,94,PG,7/1/2009,2009,7,2009,TRUE,219911088.6,Break
Alvin and the Chipmunks: The Squeakquel,USA,219614612,88,PG,12/23/2009,2009,12,2009,TRUE,245687430.1,Break
A Perfect Getaway,USA,15483540,98,R,8/7/2009,2009,8,2009,TRUE,17321757.95,Break
Whip It,USA,13043363,111,PG-13,10/2/2009,2009,10,2009,TRUE,14591881.23,Session
A Christmas Carol,USA,137855863,96,PG,11/6/2009,2009,11,2009,TRUE,154222218.6,Session
The International,USA,25450527,118,R,2/13/2009,2009,2,2009,TRUE,28472033.42,Session
Confessions of a Shopaholic,USA,44277350,104,PG,2/13/2009,2009,2,2009,TRUE,49533991.53,Session
Old Dogs,USA,49492060,100,PG,11/25/2009,2009,11,2009,TRUE,55367795.97,Session
Fighting,USA,23036320,105,PG-13,4/24/2009,2009,4,2009,TRUE,25771209.88,Session
The Boondock Saints II: All Saints Day,USA,10269307,118,R,12/11/2009,2009,12,2009,TRUE,11488487.14,Break
The Informant!,USA,33313582,108,R,9/18/2009,2009,9,2009,TRUE,37268596.44,Session
Observe and Report,USA,23993605,86,R,4/10/2009,2009,4,2009,TRUE,26842144.5,Session
All About Steve,USA,33860010,99,PG-13,9/4/2009,2009,9,2009,TRUE,37879896.8,Session
The Girlfriend Experience,USA,695417,77,R,7/8/2009,2009,7,2009,TRUE,777977.4487,Break
Fame,USA,22455510,107,PG,9/25/2009,2009,9,2009,TRUE,25121445.66,Session
Duplicity,USA,40572825,125,PG-13,3/20/2009,2009,3,2009,TRUE,45389662.43,Session
Away We Go,USA,9451946,98,R,6/26/2009,2009,6,2009,TRUE,10574088.4,Break
Fanboys,USA,688529,100,PG-13,2/13/2009,2009,2,2009,TRUE,770271.7,Session
New in Town,USA,16734283,97,PG,1/30/2009,2009,1,2009,TRUE,18720990.13,Session
Bad Lieutenant: Port of Call New Orleans,USA,1697956,122,R,12/11/2009,2009,12,2009,TRUE,1899538.661,Break
Sorority Row,USA,11956207,101,R,9/11/2009,2009,9,2009,TRUE,13375657.22,Session
Bitch Slap,USA,17365,109,R,11/6/2009,2009,11,2009,TRUE,19426.58635,Session
Aliens in the Attic,USA,25200412,86,PG,7/31/2009,2009,7,2009,TRUE,28192224.57,Break
Everybody's Fine,USA,8855646,100,PG-13,12/4/2009,2009,12,2009,TRUE,9906995.201,Break
G-Force,USA,119436770,88,PG,7/24/2009,2009,7,2009,TRUE,133616396.5,Break
Love Happens,USA,22927390,100,PG-13,9/18/2009,2009,9,2009,TRUE,25649347.63,Session
Shorts,USA,20916309,89,PG,8/21/2009,2009,8,2009,TRUE,23399509.52,Break
Crossing Over,USA,454149,113,R,7/24/2009,2009,7,2009,TRUE,508065.9236,Break
The Pink Panther 2,USA,35922978,92,PG,2/6/2009,2009,2,2009,TRUE,40187781.97,Session
Carriers,USA,90820,100,PG-13,9/16/2009,2009,9,2009,TRUE,101602.2212,Session
Did You Hear About the Morgans?,USA,29580087,100,PG-13,12/18/2009,2009,12,2009,TRUE,33091858,Break
Today's Special,USA,400654,99,R,11/11/2009,2009,11,2009,TRUE,448219.9554,Session
12 Rounds,USA,12232937,108,PG-13,3/27/2009,2009,3,2009,TRUE,13685240.82,Session
Amelia,USA,14241034,111,PG,10/23/2009,2009,10,2009,TRUE,15931740.67,Session
Taking Woodstock,USA,7443007,120,R,8/28/2009,2009,8,2009,TRUE,8326646.597,Break
"The Goods: Live Hard, Sell Hard",USA,15102127,89,R,8/14/2009,2009,8,2009,TRUE,16895063.3,Break
Armored,USA,15988876,88,PG-13,12/4/2009,2009,12,2009,TRUE,17887087.83,Break
I Hope They Serve Beer in Hell,USA,1425993,105,R,9/25/2009,2009,9,2009,TRUE,1595288.001,Session
My Life in Ruins,USA,8662318,98,PG-13,6/5/2009,2009,6,2009,TRUE,9690715.15,Break
Adam,USA,2277396,99,PG-13,8/28/2009,2009,8,2009,TRUE,2547770.23,Break
The Limits of Control,USA,425025,116,R,12/11/2009,2009,12,2009,TRUE,475484.2996,Break
The Messenger,USA,66637,113,R,12/4/2009,2009,12,2009,TRUE,74548.19662,Break
The Slammin' Salmon,USA,41588,100,R,1/17/2009,2009,1,2009,TRUE,46525.3598,Session
Mystery Team,USA,77126,97,R,1/17/2009,2009,1,2009,TRUE,86282.45889,Session
The Canyon,USA,1785,100,R,10/23/2009,2009,10,2009,TRUE,1996.916592,Session
I Can Do Bad All by Myself,USA,51733921,100,PG-13,9/11/2009,2009,9,2009,TRUE,57875812.46,Session
Inception,USA,292576195,148,PG-13,7/16/2010,2010,7,2010,TRUE,322028904.7,Break
Black Swan,USA,106954678,108,R,12/17/2010,2010,12,2010,TRUE,117721463.3,Break
Scott Pilgrim vs. the World,USA,31494270,112,PG-13,8/13/2010,2010,8,2010,TRUE,34664697.42,Break
Shutter Island,USA,128012934,138,R,2/19/2010,2010,2,2010,TRUE,140899586.6,Session
She's Out of My League,USA,31584722,100,R,3/12/2010,2010,3,2010,TRUE,34764254.93,Session
Clash of the Titans,USA,163214888,106,PG-13,4/2/2010,2010,4,2010,TRUE,179645208.7,Session
The Social Network,USA,96962694,120,PG-13,10/1/2010,2010,10,2010,TRUE,106723618.2,Session
Despicable Me,USA,251513985,95,PG,7/9/2010,2010,7,2010,TRUE,276833093.3,Break
The Town,USA,92186262,125,R,9/17/2010,2010,9,2010,TRUE,101466358.1,Session
Tangled,USA,200821936,100,PG,11/24/2010,2010,11,2010,TRUE,221038037.9,Session
Easy A,USA,58401464,92,PG-13,9/17/2010,2010,9,2010,TRUE,64280552.57,Session
Iron Man 2,USA,312433331,124,PG-13,5/7/2010,2010,5,2010,TRUE,343884995,Break
Love & Other Drugs,USA,32367005,112,R,11/24/2010,2010,11,2010,TRUE,35625287.86,Session
TRON: Legacy,USA,172062763,100,PG,12/17/2010,2010,12,2010,TRUE,189383771,Break
Legion,USA,40168080,100,R,1/22/2010,2010,1,2010,TRUE,44211672.12,Session
Alice in Wonderland,USA,334191110,108,PG,3/5/2010,2010,3,2010,TRUE,367833060,Session
True Grit,USA,171243005,110,PG-13,12/22/2010,2010,12,2010,TRUE,188481490.5,Break
A Nightmare on Elm Street,USA,63075011,95,R,4/30/2010,2010,4,2010,TRUE,69424570.59,Session
RED,USA,90380162,111,PG-13,10/15/2010,2010,10,2010,TRUE,99478443.8,Session
The Book of Eli,USA,94835059,118,R,1/15/2010,2010,1,2010,TRUE,104381801,Session
Sex and the City 2,USA,95347692,146,R,5/27/2010,2010,5,2010,TRUE,104946039.2,Break
The A-Team,USA,77222099,117,PG-13,6/11/2010,2010,6,2010,TRUE,84995800.69,Break
Knight and Day,USA,76423035,109,PG-13,6/23/2010,2010,6,2010,TRUE,84116297.47,Break
Toy Story 3,USA,415004880,103,G,6/18/2010,2010,6,2010,TRUE,456782093.7,Break
How to Train Your Dragon,USA,217581231,98,PG,3/26/2010,2010,3,2010,TRUE,239484437.5,Session
Remember Me,USA,19068240,113,PG-13,3/12/2010,2010,3,2010,TRUE,20987778.73,Session
Prince of Persia: The Sands of Time,USA,90759676,116,PG-13,5/28/2010,2010,5,2010,TRUE,99896162.26,Break
Greenberg,USA,4216789,107,R,3/26/2010,2010,3,2010,TRUE,4641279.66,Session
The Fighter,USA,93617009,116,R,12/17/2010,2010,12,2010,TRUE,103041133.8,Break
Grown Ups,USA,162001186,102,PG-13,6/25/2010,2010,6,2010,TRUE,178309327.2,Break
Robin Hood,USA,105269730,140,PG-13,5/14/2010,2010,5,2010,TRUE,115866897,Break
Salt,USA,118311368,100,PG-13,7/23/2010,2010,7,2010,TRUE,130221395,Break
The Expendables,USA,103068524,103,R,8/13/2010,2010,8,2010,TRUE,113444102.6,Break
The Last Airbender,USA,131564731,103,PG,7/1/2010,2010,7,2010,TRUE,144808931.6,Break
Life as We Know It,USA,53374681,100,PG-13,10/8/2010,2010,10,2010,TRUE,58747739.4,Session
Date Night,USA,98711404,88,PG-13,4/9/2010,2010,4,2010,TRUE,108648365.3,Session
Burlesque,USA,39440655,119,PG-13,11/24/2010,2010,11,2010,TRUE,43411019.58,Session
Predators,USA,52000688,107,R,7/9/2010,2010,7,2010,TRUE,57235430.92,Break
The Next Three Days,USA,21148651,133,PG-13,11/19/2010,2010,11,2010,TRUE,23277618.05,Session
The Other Guys,USA,119219978,107,PG-13,8/6/2010,2010,8,2010,TRUE,131221471.8,Break
Leap Year,USA,25918920,100,PG,1/8/2010,2010,1,2010,TRUE,28528094.77,Session
The Karate Kid,USA,176591618,140,PG,6/11/2010,2010,6,2010,TRUE,194368531.3,Break
The Twilight Saga: Eclipse,USA,300531751,124,PG-13,6/30/2010,2010,6,2010,TRUE,330785321,Break
When in Rome,USA,32669555,91,PG-13,1/29/2010,2010,1,2010,TRUE,35958294.6,Session
Winter's Bone,USA,6531503,100,R,7/16/2010,2010,7,2010,TRUE,7189008.514,Break
Piranha 3D,USA,25003155,88,R,8/20/2010,2010,8,2010,TRUE,27520142.63,Break
Hot Tub Time Machine,USA,50287556,101,R,3/26/2010,2010,3,2010,TRUE,55349843.4,Session
Unstoppable,USA,81562942,98,PG-13,11/12/2010,2010,11,2010,TRUE,89773622.47,Session
Faster,USA,23240020,98,R,11/24/2010,2010,11,2010,TRUE,25579518.47,Session
Ramona and Beezus,USA,26161406,100,G,7/23/2010,2010,7,2010,TRUE,28794991.06,Break
Diary of a Wimpy Kid,USA,64003625,100,PG,3/19/2010,2010,3,2010,TRUE,70446665.19,Session
Valentine's Day,USA,110485654,125,PG-13,2/12/2010,2010,2,2010,TRUE,121607891.4,Session
Charlie St. Cloud,USA,31162545,100,PG-13,7/30/2010,2010,7,2010,TRUE,34299578.72,Break
Megamind,USA,148415853,95,PG,11/5/2010,2010,11,2010,TRUE,163356402.2,Session
Shrek Forever After,USA,238371987,93,PG,5/21/2010,2010,5,2010,TRUE,262368132.4,Break
Flipped,USA,1752214,100,PG,9/10/2010,2010,9,2010,TRUE,1928603.778,Session
The Tourist,USA,67631157,103,PG-13,12/10/2010,2010,12,2010,TRUE,74439369.24,Break
You Again,USA,25702053,100,PG,9/24/2010,2010,9,2010,TRUE,28289396.46,Session
The Chronicles of Narnia: The Voyage of the Dawn Treader,USA,104386950,113,PG,12/10/2010,2010,12,2010,TRUE,114895250.3,Break
Machete,USA,26593646,105,R,9/3/2010,2010,9,2010,TRUE,29270743.27,Session
The Sorcerer's Apprentice,USA,63150991,109,PG,7/14/2010,2010,7,2010,TRUE,69508199.26,Break
Wall Street: Money Never Sleeps,USA,52474616,133,PG-13,9/24/2010,2010,9,2010,TRUE,57757067.74,Session
Dear John,USA,80014842,108,PG-13,2/5/2010,2010,2,2010,TRUE,88069680.19,Session
Eat Pray Love,USA,80574010,133,PG-13,8/13/2010,2010,8,2010,TRUE,88685137.85,Break
Due Date,USA,100539043,95,R,11/5/2010,2010,11,2010,TRUE,110659986.9,Session
The Losers,USA,23580735,97,PG-13,4/23/2010,2010,4,2010,TRUE,25954532.16,Session
The Crazies,USA,39123589,101,R,2/26/2010,2010,2,2010,TRUE,43062035.56,Session
It's Kind of a Funny Story,USA,6350058,101,PG-13,10/8/2010,2010,10,2010,TRUE,6989298.026,Session
Little Fockers,USA,148383780,98,PG-13,12/22/2010,2010,12,2010,TRUE,163321100.5,Break
Get Him to the Greek,USA,60974475,109,R,6/4/2010,2010,6,2010,TRUE,67112580.35,Break
The Last Song,USA,62950384,100,PG,3/31/2010,2010,3,2010,TRUE,69287397.79,Session
Elektra Luxx,USA,10822,100,R,3/14/2010,2010,3,2010,TRUE,11911.41612,Session
Devil,USA,33583175,80,PG-13,9/17/2010,2010,9,2010,TRUE,36963885.8,Session
The Switch,USA,27758465,100,PG-13,8/20/2010,2010,8,2010,TRUE,30552820.88,Break
The Wolfman,USA,61979680,103,R,2/12/2010,2010,2,2010,TRUE,68218976.12,Session
Takers,USA,57744720,107,PG-13,8/27/2010,2010,8,2010,TRUE,63557696.25,Break
Jonah Hex,USA,10539414,81,PG-13,6/18/2010,2010,6,2010,TRUE,11600383.09,Break
The Back-up Plan,USA,37490007,104,PG-13,4/23/2010,2010,4,2010,TRUE,41264006.08,Session
The Bounty Hunter,USA,67061228,110,PG-13,3/19/2010,2010,3,2010,TRUE,73812067.31,Session
The Runaways,USA,3571735,106,R,3/19/2010,2010,3,2010,TRUE,3931290.137,Session
Skyline,USA,21371425,97,PG-13,11/12/2010,2010,11,2010,TRUE,23522817.99,Session
How Do You Know,USA,30212620,100,PG-13,12/17/2010,2010,12,2010,TRUE,33254027.81,Break
Frozen,USA,243390,93,R,6/4/2010,2010,6,2010,TRUE,267891.2927,Break
Killers,USA,47059963,100,PG-13,6/4/2010,2010,6,2010,TRUE,51797338.94,Break
Letters to Juliet,USA,53032453,100,PG,5/14/2010,2010,5,2010,TRUE,58371060.4,Break
Dinner for Schmucks,USA,73026337,114,PG-13,7/30/2010,2010,7,2010,TRUE,80377664.75,Break
The Kids Are All Right,USA,20811365,106,R,7/30/2010,2010,7,2010,TRUE,22906378.54,Break
Hereafter,USA,32746941,129,PG-13,10/22/2010,2010,10,2010,TRUE,36043470.8,Session
The Spy Next Door,USA,24268828,94,PG,1/15/2010,2010,1,2010,TRUE,26711893.28,Session
The American,USA,35606376,105,R,9/1/2010,2010,9,2010,TRUE,39190755.97,Session
Legend of the Guardians: The Owls of Ga'Hoole,USA,55675313,97,PG,9/24/2010,2010,9,2010,TRUE,61279968.66,Session
Fair Game,USA,9528092,108,PG-13,12/3/2010,2010,12,2010,TRUE,10487254.54,Break
Cop Out,USA,44875481,107,R,2/26/2010,2010,2,2010,TRUE,49392952.12,Session
Step Up 3D,USA,42400223,107,PG-13,8/6/2010,2010,8,2010,TRUE,46668517.82,Break
Death at a Funeral,USA,42739347,92,R,4/16/2010,2010,4,2010,TRUE,47041780.35,Session
Repo Men,USA,13794835,111,R,3/19/2010,2010,3,2010,TRUE,15183516.91,Session
Vampires Suck,USA,36661504,82,PG-13,8/18/2010,2010,8,2010,TRUE,40352100.33,Break
Morning Glory,USA,31011732,100,PG-13,11/10/2010,2010,11,2010,TRUE,34133583.86,Session
Tooth Fairy,USA,60022256,101,PG,1/22/2010,2010,1,2010,TRUE,66064504.51,Session
Secretariat,USA,59713955,123,PG,10/8/2010,2010,10,2010,TRUE,65725167.84,Session
You Will Meet a Tall Dark Stranger,USA,3247816,100,R,10/22/2010,2010,10,2010,TRUE,3574763.248,Session
The Killer Inside Me,USA,214966,109,R,12/17/2010,2010,12,2010,TRUE,236605.9396,Break
Gulliver's Travels,USA,42779261,85,PG,12/25/2010,2010,12,2010,TRUE,47085712.36,Break
MacGruber,USA,8460995,90,R,5/21/2010,2010,5,2010,TRUE,9312736.302,Break
Paranormal Activity 2,USA,84752907,91,R,10/22/2010,2010,10,2010,TRUE,93284711.04,Session
Stone,USA,1796024,105,R,10/22/2010,2010,10,2010,TRUE,1976823.991,Session
Going the Distance,USA,17804299,100,R,9/3/2010,2010,9,2010,TRUE,19596600.83,Session
Conviction,USA,6783129,107,R,11/5/2010,2010,11,2010,TRUE,7465964.898,Session
